forecast_temp,forecast_rain,wind_speed_10m_mean,wind_dir,pbl_max,date
25.786829,12.999999,5.2872767,60.34098,840.0,2013-02-12 00:00:00+07:00
25.509748,23.800003,4.223299,271.15732,890.0,2013-02-13 00:00:00+07:00
25.238916,17.000002,5.660661,264.62036,825.0,2013-02-14 00:00:00+07:00
25.936834,3.3999999,8.949469,259.85223,760.0,2013-02-15 00:00:00+07:00
25.816,17.300001,11.369237,267.3939,830.0,2013-02-16 00:00:00+07:00
25.224335,12.6,10.402924,254.66667,1065.0,2013-02-17 00:00:00+07:00
26.120165,2.8000002,12.519107,262.79642,1005.0,2013-02-18 00:00:00+07:00
25.220163,10.1,11.365323,251.03175,1120.0,2013-02-19 00:00:00+07:00
25.06183,5.5,7.6760693,271.5729,935.0,2013-02-20 00:00:00+07:00
25.6285,4.4999995,10.836622,276.94632,810.0,2013-02-21 00:00:00+07:00
25.659746,6.4,9.915271,272.00308,1240.0,2013-02-22 00:00:00+07:00
25.688917,19.000002,9.792275,299.07327,1215.0,2013-02-23 00:00:00+07:00
26.184746,3.8000002,6.533966,253.7824,1040.0,2013-02-24 00:00:00+07:00
26.845167,1.6,8.193492,271.53302,860.0,2013-02-25 00:00:00+07:00
26.843084,3.8000002,7.802303,274.06622,955.0,2013-02-26 00:00:00+07:00
26.768087,4.7999997,9.123809,260.2642,1265.0,2013-02-27 00:00:00+07:00
27.45558,0.0,13.857401,258.84625,1130.0,2013-02-28 00:00:00+07:00
26.984749,2.1000001,10.541732,262.77322,1290.0,2013-03-01 00:00:00+07:00
26.88475,4.5,7.0757723,291.01102,1050.0,2013-03-02 00:00:00+07:00
26.082666,17.3,6.751819,299.3791,1015.0,2013-03-03 00:00:00+07:00
25.057669,28.0,6.3734927,272.7926,925.0,2013-03-04 00:00:00+07:00
25.001413,16.5,8.293385,257.62778,720.0,2013-03-05 00:00:00+07:00
26.43892,3.3999999,6.575144,292.019,950.0,2013-03-06 00:00:00+07:00
26.659746,0.0,6.8342733,274.52237,940.0,2013-03-07 00:00:00+07:00
26.28475,13.5,7.492068,290.22495,1085.0,2013-03-08 00:00:00+07:00
26.382666,4.9,7.8327317,264.6773,1000.0,2013-03-09 00:00:00+07:00
26.172249,9.900001,9.199642,260.68222,850.0,2013-03-10 00:00:00+07:00
26.674332,7.4,5.6132545,255.29637,1000.0,2013-03-11 00:00:00+07:00
26.326416,13.9,5.43174,268.94397,1095.0,2013-03-12 00:00:00+07:00
27.372248,5.2,8.16278,260.7591,910.0,2013-03-13 00:00:00+07:00
26.282667,8.6,5.056933,267.7094,1060.0,2013-03-14 00:00:00+07:00
26.14933,5.9,4.727233,283.134,845.0,2013-03-15 00:00:00+07:00
26.263916,8.8,5.4816785,266.03784,975.0,2013-03-16 00:00:00+07:00
26.763918,4.5,7.1289372,258.82452,1120.0,2013-03-17 00:00:00+07:00
26.549332,2.9,6.5991144,249.79744,1195.0,2013-03-18 00:00:00+07:00
26.105583,6.0000005,3.826623,316.00497,1070.0,2013-03-19 00:00:00+07:00
25.974335,9.900001,4.7802505,79.85451,925.0,2013-03-20 00:00:00+07:00
26.822248,3.0,7.1295247,101.469505,895.0,2013-03-21 00:00:00+07:00
26.81183,6.7,6.7357807,101.7174,1065.0,2013-03-22 00:00:00+07:00
27.207664,0.0,5.768003,125.88221,980.0,2013-03-23 00:00:00+07:00
26.709747,4.3999996,5.459632,93.44415,1145.0,2013-03-24 00:00:00+07:00
26.73475,3.9,4.197295,140.52748,935.0,2013-03-25 00:00:00+07:00
26.786833,1.7,4.7572403,89.99999,1040.0,2013-03-26 00:00:00+07:00
26.820166,3.3000002,5.1727977,245.11964,985.0,2013-03-27 00:00:00+07:00
26.56392,4.7000003,4.496313,179.33376,920.0,2013-03-28 00:00:00+07:00
26.743082,4.3,7.0873694,247.26857,895.0,2013-03-29 00:00:00+07:00
26.747248,5.5,7.0024285,240.27347,980.0,2013-03-30 00:00:00+07:00
26.797249,1.4000001,7.5644326,225.42435,1010.0,2013-03-31 00:00:00+07:00
27.011833,8.7,4.8140388,153.83846,1180.0,2013-04-01 00:00:00+07:00
26.549332,9.3,4.0260973,106.85845,1070.0,2013-04-02 00:00:00+07:00
26.89933,6.7,4.8403015,253.95714,820.0,2013-04-03 00:00:00+07:00
26.668081,6.2999997,5.023873,230.57217,1025.0,2013-04-04 00:00:00+07:00
26.611832,10.5,4.236814,240.69498,830.0,2013-04-05 00:00:00+07:00
25.880583,28.800001,4.5653343,281.31003,830.0,2013-04-06 00:00:00+07:00
25.543081,30.0,5.5254006,223.22124,655.0,2013-04-07 00:00:00+07:00
26.655584,9.2,3.9691143,199.98317,425.0,2013-04-08 00:00:00+07:00
26.62642,7.2,3.9496737,291.09238,795.0,2013-04-09 00:00:00+07:00
26.566,9.3,5.045176,277.43973,905.0,2013-04-10 00:00:00+07:00
26.530584,10.1,6.3439894,242.03783,1045.0,2013-04-11 00:00:00+07:00
26.784752,3.0,8.651315,237.46638,960.0,2013-04-12 00:00:00+07:00
26.3535,6.9,12.914267,244.25386,1130.0,2013-04-13 00:00:00+07:00
27.049334,5.3,8.422365,243.20305,990.0,2013-04-14 00:00:00+07:00
26.751413,4.3,7.466397,242.07649,925.0,2013-04-15 00:00:00+07:00
26.726416,11.900001,6.5207696,232.55191,905.0,2013-04-16 00:00:00+07:00
26.434752,14.500001,4.2284327,123.27485,1085.0,2013-04-17 00:00:00+07:00
25.157663,48.800003,5.256107,205.48064,875.0,2013-04-18 00:00:00+07:00
25.836836,2.4,3.9051507,145.15059,490.0,2013-04-19 00:00:00+07:00
26.61808,2.1000001,5.6584926,103.07394,950.0,2013-04-20 00:00:00+07:00
26.945168,1.7,4.835191,80.85125,970.0,2013-04-21 00:00:00+07:00
25.96808,8.9,4.5659056,110.79422,845.0,2013-04-22 00:00:00+07:00
25.895164,9.1,4.9745607,108.50604,425.0,2013-04-23 00:00:00+07:00
25.995165,6.0,5.1292763,80.537735,815.0,2013-04-24 00:00:00+07:00
26.230577,10.700001,4.4794936,129.38776,830.0,2013-04-25 00:00:00+07:00
25.934748,5.9,6.4920955,86.869835,935.0,2013-04-26 00:00:00+07:00
26.230581,2.2,5.479177,104.51429,770.0,2013-04-27 00:00:00+07:00
26.330584,1.5999999,7.4713364,94.09527,955.0,2013-04-28 00:00:00+07:00
26.74933,0.5,8.744524,103.89834,1080.0,2013-04-29 00:00:00+07:00
27.263914,0.6,6.4986153,99.893875,955.0,2013-04-30 00:00:00+07:00
26.443083,3.4,3.129324,126.193306,960.0,2013-05-01 00:00:00+07:00
26.50142,0.6,6.4820547,115.99396,890.0,2013-05-02 00:00:00+07:00
26.813917,0.6,7.8635707,96.919426,1015.0,2013-05-03 00:00:00+07:00
27.230581,0.8,7.5250244,100.85247,1005.0,2013-05-04 00:00:00+07:00
27.261835,1.0,6.3445077,104.036255,1065.0,2013-05-05 00:00:00+07:00
27.15975,0.4,5.852927,77.4712,915.0,2013-05-06 00:00:00+07:00
26.803495,13.100001,3.88811,329.9316,1060.0,2013-05-07 00:00:00+07:00
26.740997,2.5,7.3050246,247.9445,1005.0,2013-05-08 00:00:00+07:00
26.411829,3.6000001,4.529314,157.22955,855.0,2013-05-09 00:00:00+07:00
26.46183,5.7000003,4.20041,127.65884,670.0,2013-05-10 00:00:00+07:00
26.576418,13.7,3.9750612,80.53775,890.0,2013-05-11 00:00:00+07:00
26.3535,2.7,5.9564457,94.15957,830.0,2013-05-12 00:00:00+07:00
25.75142,6.499999,7.4897084,97.59456,800.0,2013-05-13 00:00:00+07:00
26.076414,9.799999,5.4084272,184.87378,570.0,2013-05-14 00:00:00+07:00
26.299332,4.7999997,4.320056,205.53738,890.0,2013-05-15 00:00:00+07:00
26.834747,3.7,4.584388,215.48213,755.0,2013-05-16 00:00:00+07:00
26.607668,4.4,5.018996,179.3563,1050.0,2013-05-17 00:00:00+07:00
26.845163,2.5000002,4.37921,136.34781,925.0,2013-05-18 00:00:00+07:00
26.72225,3.3,4.210984,120.96378,970.0,2013-05-19 00:00:00+07:00
26.434748,7.0999994,4.689027,145.39424,930.0,2013-05-20 00:00:00+07:00
26.393082,8.7,4.9566894,104.226006,915.0,2013-05-21 00:00:00+07:00
25.886833,6.9000006,4.8753533,94.085556,760.0,2013-05-22 00:00:00+07:00
26.088919,12.400001,4.7929673,223.85434,805.0,2013-05-23 00:00:00+07:00
26.382666,2.6000001,4.9397616,187.92686,895.0,2013-05-24 00:00:00+07:00
26.29725,17.999998,5.2616577,245.79625,955.0,2013-05-25 00:00:00+07:00
26.009748,6.4999995,4.700706,245.53018,810.0,2013-05-26 00:00:00+07:00
25.230581,8.299999,4.4556956,266.4709,870.0,2013-05-27 00:00:00+07:00
25.570166,6.3999996,4.6519384,241.36914,550.0,2013-05-28 00:00:00+07:00
26.00975,7.2000003,4.871947,254.11607,905.0,2013-05-29 00:00:00+07:00
25.905584,6.7999997,6.8074074,245.30038,910.0,2013-05-30 00:00:00+07:00
26.28892,2.2,9.391204,256.9543,1060.0,2013-05-31 00:00:00+07:00
26.653496,2.1,7.953698,261.93588,815.0,2013-06-01 00:00:00+07:00
26.397247,1.6999999,6.129976,263.6599,790.0,2013-06-02 00:00:00+07:00
26.068085,3.8,8.386402,257.3247,970.0,2013-06-03 00:00:00+07:00
26.397247,3.7999997,8.041131,246.38982,675.0,2013-06-04 00:00:00+07:00
26.393082,6.4,8.077776,244.69125,840.0,2013-06-05 00:00:00+07:00
26.261835,3.9,7.9809413,234.59087,1035.0,2013-06-06 00:00:00+07:00
26.388916,2.0,4.073303,213.69005,620.0,2013-06-07 00:00:00+07:00
26.574335,2.5,5.016165,185.33209,840.0,2013-06-08 00:00:00+07:00
26.391,10.599999,3.8833153,200.17075,1055.0,2013-06-09 00:00:00+07:00
26.432665,1.5000001,4.68547,235.00789,1050.0,2013-06-10 00:00:00+07:00
26.218079,4.899999,7.5060654,238.86551,940.0,2013-06-11 00:00:00+07:00
25.049332,16.4,6.0770783,215.09138,715.0,2013-06-12 00:00:00+07:00
25.118082,16.8,5.030926,135.88132,435.0,2013-06-13 00:00:00+07:00
26.50975,0.0,7.204954,91.96968,825.0,2013-06-14 00:00:00+07:00
26.840998,0.6,4.276288,81.54502,870.0,2013-06-15 00:00:00+07:00
26.470163,2.9,4.069461,266.42355,960.0,2013-06-16 00:00:00+07:00
26.059748,1.6,4.286759,223.66006,765.0,2013-06-17 00:00:00+07:00
26.238916,1.4000001,8.287718,259.8458,640.0,2013-06-18 00:00:00+07:00
26.605583,0.8,7.383208,264.06262,945.0,2013-06-19 00:00:00+07:00
26.257662,1.9999999,4.184427,243.43568,1010.0,2013-06-20 00:00:00+07:00
26.318079,0.7,4.8447847,83.90427,755.0,2013-06-21 00:00:00+07:00
26.682663,0.0,5.3477483,92.474144,860.0,2013-06-22 00:00:00+07:00
26.71183,0.9,5.924021,92.33723,890.0,2013-06-23 00:00:00+07:00
26.641,0.0,4.674144,188.63712,825.0,2013-06-24 00:00:00+07:00
27.17225,0.0,4.561474,191.61153,1195.0,2013-06-25 00:00:00+07:00
26.497248,1.9000001,5.466235,135.0001,1170.0,2013-06-26 00:00:00+07:00
25.87642,9.5,6.602346,239.78873,900.0,2013-06-27 00:00:00+07:00
25.76808,2.8000002,4.4537315,117.96211,915.0,2013-06-28 00:00:00+07:00
26.068083,2.8999999,4.6230636,81.79996,915.0,2013-06-29 00:00:00+07:00
25.611834,11.4,5.737974,91.44408,890.0,2013-06-30 00:00:00+07:00
26.1785,0.1,7.9149675,98.70488,1030.0,2013-07-01 00:00:00+07:00
25.182665,9.7,5.282504,184.0376,900.0,2013-07-02 00:00:00+07:00
24.463913,23.8,5.9973097,131.59134,745.0,2013-07-03 00:00:00+07:00
24.388916,36.6,6.162391,145.53087,375.0,2013-07-04 00:00:00+07:00
24.074331,35.899998,7.38666,99.653725,415.0,2013-07-05 00:00:00+07:00
25.516,2.4,7.8629193,101.99688,585.0,2013-07-06 00:00:00+07:00
26.018087,0.4,5.212067,95.26959,1025.0,2013-07-07 00:00:00+07:00
25.376413,0.8,5.5852504,118.321106,970.0,2013-07-08 00:00:00+07:00
25.318085,9.499999,4.7451797,266.74805,1035.0,2013-07-09 00:00:00+07:00
25.313917,2.0,4.011082,156.80138,840.0,2013-07-10 00:00:00+07:00
25.430582,7.4999995,5.030839,123.11136,650.0,2013-07-11 00:00:00+07:00
25.107664,7.3000007,5.080478,110.55613,905.0,2013-07-12 00:00:00+07:00
24.586832,33.2,5.7223473,161.81084,965.0,2013-07-13 00:00:00+07:00
25.203497,9.4,6.6789355,213.26015,660.0,2013-07-14 00:00:00+07:00
25.136833,9.300001,5.2909794,132.4906,585.0,2013-07-15 00:00:00+07:00
25.56183,1.6000001,5.4649405,115.099335,800.0,2013-07-16 00:00:00+07:00
25.170164,10.2,4.806826,248.28598,1020.0,2013-07-17 00:00:00+07:00
25.455582,0.6,4.17596,278.48883,1030.0,2013-07-18 00:00:00+07:00
26.0535,0.0,5.3677807,108.32111,835.0,2013-07-19 00:00:00+07:00
26.018084,4.4,3.489703,315.92392,1060.0,2013-07-20 00:00:00+07:00
25.495165,1.9999999,3.6382933,143.39284,805.0,2013-07-21 00:00:00+07:00
25.518082,1.0,5.1123,121.86595,835.0,2013-07-22 00:00:00+07:00
26.424332,0.0,7.498568,98.79434,540.0,2013-07-23 00:00:00+07:00
25.847252,8.5,6.999968,99.066444,1015.0,2013-07-24 00:00:00+07:00
24.903498,14.6,9.361076,98.55736,1010.0,2013-07-25 00:00:00+07:00
25.715996,0.5,7.7310524,104.74359,1010.0,2013-07-26 00:00:00+07:00
26.13475,6.3999996,4.796021,86.95825,960.0,2013-07-27 00:00:00+07:00
25.805586,1.9000001,5.3578024,72.76985,910.0,2013-07-28 00:00:00+07:00
25.409752,5.7,3.9331079,153.08351,840.0,2013-07-29 00:00:00+07:00
25.749334,1.3,3.6230326,107.10279,830.0,2013-07-30 00:00:00+07:00
25.968084,1.0,3.3885477,218.65994,915.0,2013-07-31 00:00:00+07:00
25.922249,0.7,4.0098257,173.0472,940.0,2013-08-01 00:00:00+07:00
25.859749,1.4000001,4.6137567,124.824585,1030.0,2013-08-02 00:00:00+07:00
26.226418,0.0,6.705372,78.83761,985.0,2013-08-03 00:00:00+07:00
26.374334,0.1,5.839941,96.590515,1110.0,2013-08-04 00:00:00+07:00
26.280586,0.5,4.3328476,358.09082,985.0,2013-08-05 00:00:00+07:00
26.24308,2.1,4.160631,131.79466,920.0,2013-08-06 00:00:00+07:00
25.22225,5.6,4.0307484,214.43904,995.0,2013-08-07 00:00:00+07:00
25.247252,2.7,5.781929,261.32687,900.0,2013-08-08 00:00:00+07:00
25.441,0.0,6.733727,87.25198,905.0,2013-08-09 00:00:00+07:00
26.203499,0.0,5.1642966,28.300632,1170.0,2013-08-10 00:00:00+07:00
25.913916,2.4999998,4.3256636,65.37643,1035.0,2013-08-11 00:00:00+07:00
26.049332,0.7,4.911223,56.437225,905.0,2013-08-12 00:00:00+07:00
25.843086,0.0,6.8299375,72.110596,910.0,2013-08-13 00:00:00+07:00
25.857666,0.0,8.459697,103.360245,1145.0,2013-08-14 00:00:00+07:00
26.20558,0.4,8.193991,86.95682,1515.0,2013-08-15 00:00:00+07:00
26.382668,1.4,7.057256,96.83557,1320.0,2013-08-16 00:00:00+07:00
26.026415,5.3,4.8255725,85.63481,1215.0,2013-08-17 00:00:00+07:00
25.918083,9.299999,4.909639,108.43503,965.0,2013-08-18 00:00:00+07:00
26.018082,0.6,4.5045953,90.00005,975.0,2013-08-19 00:00:00+07:00
26.357664,0.0,4.024617,228.63303,1100.0,2013-08-20 00:00:00+07:00
26.309748,0.0,6.293336,76.75946,990.0,2013-08-21 00:00:00+07:00
26.078499,0.0,6.3037057,62.162045,1250.0,2013-08-22 00:00:00+07:00
26.56183,0.0,6.6233892,68.19858,1240.0,2013-08-23 00:00:00+07:00
26.288916,0.0,8.6254635,91.044304,1500.0,2013-08-24 00:00:00+07:00
25.98475,0.0,8.046379,96.6979,1635.0,2013-08-25 00:00:00+07:00
26.411833,0.0,8.023247,90.5011,1520.0,2013-08-26 00:00:00+07:00
26.378502,0.0,6.736169,85.414,1850.0,2013-08-27 00:00:00+07:00
26.45975,0.0,6.445012,76.58588,1630.0,2013-08-28 00:00:00+07:00
27.013918,0.1,6.699454,86.072495,1275.0,2013-08-29 00:00:00+07:00
26.688913,2.6,5.481808,70.98916,1295.0,2013-08-30 00:00:00+07:00
26.270164,4.4,6.4113226,84.52047,1130.0,2013-08-31 00:00:00+07:00
26.232668,3.4,6.721466,83.18576,1130.0,2013-09-01 00:00:00+07:00
26.649332,0.0,5.8237767,74.56242,985.0,2013-09-02 00:00:00+07:00
26.413912,2.1,4.6050844,98.94936,1190.0,2013-09-03 00:00:00+07:00
26.170166,4.4999995,4.5198865,309.5962,1250.0,2013-09-04 00:00:00+07:00
26.33683,1.1,4.7774286,53.68627,990.0,2013-09-05 00:00:00+07:00
26.097246,2.8000002,4.206879,329.7439,1090.0,2013-09-06 00:00:00+07:00
25.815996,3.1000001,4.621595,332.20963,1240.0,2013-09-07 00:00:00+07:00
26.068083,0.2,4.8571196,83.65994,1035.0,2013-09-08 00:00:00+07:00
26.39308,0.4,4.6024528,77.471214,1195.0,2013-09-09 00:00:00+07:00
26.586832,0.0,5.3154345,50.153973,1305.0,2013-09-10 00:00:00+07:00
26.895166,0.0,6.3717318,67.667694,1140.0,2013-09-11 00:00:00+07:00
27.151413,0.0,8.8419695,77.12499,1435.0,2013-09-12 00:00:00+07:00
26.893084,0.7,5.128702,75.27449,1640.0,2013-09-13 00:00:00+07:00
26.201418,13.7,4.2595053,12.528798,1400.0,2013-09-14 00:00:00+07:00
25.922247,12.700002,4.2693195,90.00005,1300.0,2013-09-15 00:00:00+07:00
26.068085,1.6,4.400646,44.00661,1015.0,2013-09-16 00:00:00+07:00
26.395166,0.6,4.362824,343.03363,955.0,2013-09-17 00:00:00+07:00
26.674332,0.0,5.3474565,326.72516,1155.0,2013-09-18 00:00:00+07:00
26.732668,2.0,4.9449906,74.05456,1095.0,2013-09-19 00:00:00+07:00
26.672249,2.1999998,4.9864807,96.08843,1110.0,2013-09-20 00:00:00+07:00
26.943079,6.1000004,4.621171,127.234886,1120.0,2013-09-21 00:00:00+07:00
27.3785,0.0,3.9016604,331.92737,1230.0,2013-09-22 00:00:00+07:00
27.576418,0.0,4.814489,56.07016,1260.0,2013-09-23 00:00:00+07:00
27.74308,0.1,6.8516994,73.21729,1605.0,2013-09-24 00:00:00+07:00
27.813917,0.0,5.5677924,15.584419,1605.0,2013-09-25 00:00:00+07:00
28.113916,0.0,5.056291,357.41425,1595.0,2013-09-26 00:00:00+07:00
27.691,0.1,5.0483465,318.4377,1520.0,2013-09-27 00:00:00+07:00
27.293081,1.3000001,5.5681458,15.611016,1435.0,2013-09-28 00:00:00+07:00
26.811834,1.2,5.9153376,1.8625563,1210.0,2013-09-29 00:00:00+07:00
26.14308,13.5,4.8037996,85.805916,1190.0,2013-09-30 00:00:00+07:00
26.96183,0.4,5.416744,75.6027,965.0,2013-10-01 00:00:00+07:00
27.101423,9.200001,4.4445443,30.735432,1190.0,2013-10-02 00:00:00+07:00
27.028496,0.2,6.3657327,43.240715,1305.0,2013-10-03 00:00:00+07:00
27.155584,0.0,6.57456,310.162,1125.0,2013-10-04 00:00:00+07:00
26.791,1.4000001,4.4619274,121.82746,1310.0,2013-10-05 00:00:00+07:00
27.241,0.5,5.8510456,14.349261,1380.0,2013-10-06 00:00:00+07:00
27.124334,2.1999998,5.9665275,217.23453,1380.0,2013-10-07 00:00:00+07:00
26.541,2.6,5.7573357,104.66452,1310.0,2013-10-08 00:00:00+07:00
27.005585,1.3,5.505756,107.52567,1410.0,2013-10-09 00:00:00+07:00
27.455582,0.0,6.058701,35.490623,1390.0,2013-10-10 00:00:00+07:00
27.89725,0.0,4.838534,300.50424,1445.0,2013-10-11 00:00:00+07:00
27.507666,10.9,4.4290285,38.65987,1525.0,2013-10-12 00:00:00+07:00
26.84308,8.999999,5.413261,223.36353,1420.0,2013-10-13 00:00:00+07:00
27.25975,0.0,5.1136966,135.90918,985.0,2013-10-14 00:00:00+07:00
27.788918,0.3,4.7731023,100.39726,1455.0,2013-10-15 00:00:00+07:00
27.811834,0.1,7.9536834,65.0353,1385.0,2013-10-16 00:00:00+07:00
28.055582,1.0,11.768369,80.51267,1440.0,2013-10-17 00:00:00+07:00
26.824333,8.1,6.419814,59.18433,1410.0,2013-10-18 00:00:00+07:00
26.682663,4.9,4.7496533,115.201096,1000.0,2013-10-19 00:00:00+07:00
27.297249,1.7,5.500147,165.20316,1200.0,2013-10-20 00:00:00+07:00
27.205584,0.4,4.976805,179.36342,1370.0,2013-10-21 00:00:00+07:00
27.030584,4.6,5.2943497,117.67203,1355.0,2013-10-22 00:00:00+07:00
27.082664,0.2,4.016438,159.44376,1210.0,2013-10-23 00:00:00+07:00
27.193083,2.3,4.3357906,205.40767,1250.0,2013-10-24 00:00:00+07:00
27.468086,0.5,5.464395,117.29954,1285.0,2013-10-25 00:00:00+07:00
27.149332,1.2,5.093931,57.47912,1385.0,2013-10-26 00:00:00+07:00
26.990997,3.6000001,4.725855,77.9938,1150.0,2013-10-27 00:00:00+07:00
26.488916,12.000001,4.4108906,39.80551,1330.0,2013-10-28 00:00:00+07:00
26.588915,3.2,4.607455,77.10628,880.0,2013-10-29 00:00:00+07:00
27.161833,1.1,4.651913,59.601395,1055.0,2013-10-30 00:00:00+07:00
26.626413,6.7000003,4.3769593,25.345974,1145.0,2013-10-31 00:00:00+07:00
26.630583,2.7,4.4070964,176.72957,1105.0,2013-11-01 00:00:00+07:00
27.418083,0.4,6.0525975,61.46012,1085.0,2013-11-02 00:00:00+07:00
27.209745,3.0,4.9223795,66.55192,1415.0,2013-11-03 00:00:00+07:00
26.036833,7.5,4.4654903,79.69533,1340.0,2013-11-04 00:00:00+07:00
26.60975,3.4,4.1818333,231.0275,705.0,2013-11-05 00:00:00+07:00
26.591002,3.1000001,5.0859575,200.41005,1135.0,2013-11-06 00:00:00+07:00
26.795164,2.8,5.3631744,150.54163,1060.0,2013-11-07 00:00:00+07:00
25.980581,4.8,6.0239472,92.22821,1105.0,2013-11-08 00:00:00+07:00
25.849335,12.000001,5.911013,94.049515,825.0,2013-11-09 00:00:00+07:00
27.23683,0.8,5.421528,125.86295,960.0,2013-11-10 00:00:00+07:00
26.757666,9.7,5.0407963,236.7174,1200.0,2013-11-11 00:00:00+07:00
26.361834,3.6999998,5.8570557,89.71063,1245.0,2013-11-12 00:00:00+07:00
25.641,13.099999,5.0263324,119.41557,965.0,2013-11-13 00:00:00+07:00
25.563917,10.7,5.4043174,72.64585,805.0,2013-11-14 00:00:00+07:00
25.066,11.099999,3.872309,199.01373,910.0,2013-11-15 00:00:00+07:00
24.449333,12.1,4.7773986,202.83331,710.0,2013-11-16 00:00:00+07:00
24.75975,27.900002,6.4944115,262.91403,575.0,2013-11-17 00:00:00+07:00
26.0535,1.9000001,10.922555,255.20166,785.0,2013-11-18 00:00:00+07:00
26.538918,0.0,12.612186,250.10071,1125.0,2013-11-19 00:00:00+07:00
26.247246,0.0,13.168543,243.22783,1480.0,2013-11-20 00:00:00+07:00
26.536837,0.0,7.3686657,236.4847,1500.0,2013-11-21 00:00:00+07:00
26.363916,0.0,6.106204,225.45103,1505.0,2013-11-22 00:00:00+07:00
26.557669,0.4,5.5173874,257.19565,1330.0,2013-11-23 00:00:00+07:00
26.563917,1.4000001,4.34448,110.772354,1235.0,2013-11-24 00:00:00+07:00
26.993082,0.1,5.755567,234.64258,975.0,2013-11-25 00:00:00+07:00
26.201416,2.6000001,6.5509944,257.1957,1360.0,2013-11-26 00:00:00+07:00
26.795166,2.1999998,5.8684793,221.27748,605.0,2013-11-27 00:00:00+07:00
26.5035,4.1,4.5901003,257.14587,1400.0,2013-11-28 00:00:00+07:00
26.574333,1.3,5.307459,215.57364,1165.0,2013-11-29 00:00:00+07:00
26.824335,0.8,5.711565,43.781284,1265.0,2013-11-30 00:00:00+07:00
26.184748,13.0,4.0731564,26.200104,1280.0,2013-12-01 00:00:00+07:00
