forecast_temp,forecast_rain,wind_speed_10m_mean,wind_dir,pbl_max,date
26.206667,3.4,6.721466,83.18576,1130.0,2013-09-01 00:00:00+07:00
26.623335,0.0,5.8237767,74.56242,985.0,2013-09-02 00:00:00+07:00
26.387915,2.1,4.6050844,98.94936,1190.0,2013-09-03 00:00:00+07:00
26.144167,4.4999995,4.5198865,309.5962,1250.0,2013-09-04 00:00:00+07:00
26.310835,1.1,4.7774286,53.68627,990.0,2013-09-05 00:00:00+07:00
26.071253,2.8000002,4.206879,329.7439,1090.0,2013-09-06 00:00:00+07:00
25.789999,3.1000001,4.621595,332.20963,1240.0,2013-09-07 00:00:00+07:00
26.042084,0.2,4.8571196,83.65994,1035.0,2013-09-08 00:00:00+07:00
26.36708,0.4,4.6024528,77.471214,1195.0,2013-09-09 00:00:00+07:00
26.560835,0.0,5.3154345,50.153973,1305.0,2013-09-10 00:00:00+07:00
26.869165,0.0,6.3717318,67.667694,1140.0,2013-09-11 00:00:00+07:00
27.125418,0.0,8.8419695,77.12499,1435.0,2013-09-12 00:00:00+07:00
26.867083,0.7,5.128702,75.27449,1640.0,2013-09-13 00:00:00+07:00
26.175417,13.7,4.2595053,12.528798,1400.0,2013-09-14 00:00:00+07:00
25.896248,12.700002,4.2693195,90.00005,1300.0,2013-09-15 00:00:00+07:00
26.042084,1.6,4.400646,44.00661,1015.0,2013-09-16 00:00:00+07:00
26.36917,0.6,4.362824,343.03363,955.0,2013-09-17 00:00:00+07:00
26.648333,0.0,5.3474565,326.72516,1155.0,2013-09-18 00:00:00+07:00
26.70667,2.0,4.9449906,74.05456,1095.0,2013-09-19 00:00:00+07:00
26.64625,2.1999998,4.9864807,96.08843,1110.0,2013-09-20 00:00:00+07:00
26.917082,6.1000004,4.621171,127.234886,1120.0,2013-09-21 00:00:00+07:00
27.3525,0.0,3.9016604,331.92737,1230.0,2013-09-22 00:00:00+07:00
27.55042,0.0,4.814489,56.07016,1260.0,2013-09-23 00:00:00+07:00
27.717085,0.1,6.8516994,73.21729,1605.0,2013-09-24 00:00:00+07:00
27.787916,0.0,5.5677924,15.584419,1605.0,2013-09-25 00:00:00+07:00
28.08792,0.0,5.056291,357.41425,1595.0,2013-09-26 00:00:00+07:00
27.664999,0.1,5.0483465,318.4377,1520.0,2013-09-27 00:00:00+07:00
27.267082,1.3000001,5.5681458,15.611016,1435.0,2013-09-28 00:00:00+07:00
26.785837,1.2,5.9153376,1.8625563,1210.0,2013-09-29 00:00:00+07:00
26.11708,13.5,4.8037996,85.805916,1190.0,2013-09-30 00:00:00+07:00
26.935831,0.4,5.416744,75.6027,965.0,2013-10-01 00:00:00+07:00
27.075424,9.200001,4.4445443,30.735432,1190.0,2013-10-02 00:00:00+07:00
27.0025,0.2,6.3657327,43.240715,1305.0,2013-10-03 00:00:00+07:00
27.129583,0.0,6.57456,310.162,1125.0,2013-10-04 00:00:00+07:00
26.765001,1.4000001,4.4619274,121.82746,1310.0,2013-10-05 00:00:00+07:00
27.215002,0.5,5.8510456,14.349261,1380.0,2013-10-06 00:00:00+07:00
27.098335,2.1999998,5.9665275,217.23453,1380.0,2013-10-07 00:00:00+07:00
26.515001,2.6,5.7573357,104.66452,1310.0,2013-10-08 00:00:00+07:00
26.979586,1.3,5.505756,107.52567,1410.0,2013-10-09 00:00:00+07:00
27.429583,0.0,6.058701,35.490623,1390.0,2013-10-10 00:00:00+07:00
27.871252,0.0,4.838534,300.50424,1445.0,2013-10-11 00:00:00+07:00
27.481665,10.9,4.4290285,38.65987,1525.0,2013-10-12 00:00:00+07:00
26.81708,8.999999,5.413261,223.36353,1420.0,2013-10-13 00:00:00+07:00
27.233751,0.0,5.1136966,135.90918,985.0,2013-10-14 00:00:00+07:00
27.762918,0.3,4.7731023,100.39726,1455.0,2013-10-15 00:00:00+07:00
27.785835,0.1,7.9536834,65.0353,1385.0,2013-10-16 00:00:00+07:00
28.029585,1.0,11.768369,80.51267,1440.0,2013-10-17 00:00:00+07:00
26.798332,8.1,6.419814,59.18433,1410.0,2013-10-18 00:00:00+07:00
26.656664,4.9,4.7496533,115.201096,1000.0,2013-10-19 00:00:00+07:00
27.271254,1.7,5.500147,165.20316,1200.0,2013-10-20 00:00:00+07:00
27.179583,0.4,4.976805,179.36342,1370.0,2013-10-21 00:00:00+07:00
27.004587,4.6,5.2943497,117.67203,1355.0,2013-10-22 00:00:00+07:00
27.056664,0.2,4.016438,159.44376,1210.0,2013-10-23 00:00:00+07:00
27.167082,2.3,4.3357906,205.40767,1250.0,2013-10-24 00:00:00+07:00
27.442085,0.5,5.464395,117.29954,1285.0,2013-10-25 00:00:00+07:00
27.123335,1.2,5.093931,57.47912,1385.0,2013-10-26 00:00:00+07:00
26.964998,3.6000001,4.725855,77.9938,1150.0,2013-10-27 00:00:00+07:00
26.462915,12.000001,4.4108906,39.80551,1330.0,2013-10-28 00:00:00+07:00
26.562918,3.2,4.607455,77.10628,880.0,2013-10-29 00:00:00+07:00
27.135834,1.1,4.651913,59.601395,1055.0,2013-10-30 00:00:00+07:00
26.600416,6.7000003,4.3769593,25.345974,1145.0,2013-10-31 00:00:00+07:00
26.604584,2.7,4.4070964,176.72957,1105.0,2013-11-01 00:00:00+07:00
27.392082,0.4,6.0525975,61.46012,1085.0,2013-11-02 00:00:00+07:00
27.183746,3.0,4.9223795,66.55192,1415.0,2013-11-03 00:00:00+07:00
26.010832,7.5,4.4654903,79.69533,1340.0,2013-11-04 00:00:00+07:00
26.58375,3.4,4.1818333,231.0275,705.0,2013-11-05 00:00:00+07:00
26.565,3.1000001,5.0859575,200.41005,1135.0,2013-11-06 00:00:00+07:00
26.769167,2.8,5.3631744,150.54163,1060.0,2013-11-07 00:00:00+07:00
25.954582,4.8,6.0239472,92.22821,1105.0,2013-11-08 00:00:00+07:00
25.823336,12.000001,5.911013,94.049515,825.0,2013-11-09 00:00:00+07:00
27.21083,0.8,5.421528,125.86295,960.0,2013-11-10 00:00:00+07:00
26.731668,9.7,5.0407963,236.7174,1200.0,2013-11-11 00:00:00+07:00
26.335836,3.6999998,5.8570557,89.71063,1245.0,2013-11-12 00:00:00+07:00
25.615,13.099999,5.0263324,119.41557,965.0,2013-11-13 00:00:00+07:00
25.537916,10.7,5.4043174,72.64585,805.0,2013-11-14 00:00:00+07:00
25.04,11.099999,3.872309,199.01373,910.0,2013-11-15 00:00:00+07:00
24.423332,12.1,4.7773986,202.83331,710.0,2013-11-16 00:00:00+07:00
24.73375,27.900002,6.4944115,262.91403,575.0,2013-11-17 00:00:00+07:00
26.027502,1.9000001,10.922555,255.20166,785.0,2013-11-18 00:00:00+07:00
26.512918,0.0,12.612186,250.10071,1125.0,2013-11-19 00:00:00+07:00
26.221247,0.0,13.168543,243.22783,1480.0,2013-11-20 00:00:00+07:00
26.510836,0.0,7.3686657,236.4847,1500.0,2013-11-21 00:00:00+07:00
26.337915,0.0,6.106204,225.45103,1505.0,2013-11-22 00:00:00+07:00
26.531668,0.4,5.5173874,257.19565,1330.0,2013-11-23 00:00:00+07:00
26.537916,1.4000001,4.34448,110.772354,1235.0,2013-11-24 00:00:00+07:00
26.967085,0.1,5.755567,234.64258,975.0,2013-11-25 00:00:00+07:00
26.17542,2.6000001,6.5509944,257.1957,1360.0,2013-11-26 00:00:00+07:00
26.769167,2.1999998,5.8684793,221.27748,605.0,2013-11-27 00:00:00+07:00
26.4775,4.1,4.5901003,257.14587,1400.0,2013-11-28 00:00:00+07:00
26.548334,1.3,5.307459,215.57364,1165.0,2013-11-29 00:00:00+07:00
26.798338,0.8,5.711565,43.781284,1265.0,2013-11-30 00:00:00+07:00
26.158747,13.0,4.0731564,26.200104,1280.0,2013-12-01 00:00:00+07:00
